Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.0,1.0,Cycle,28.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.4061723974795727,9.588929769023004,655021688
0.0,1.0,Cycle,28.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.4291615873181352,9.580374353172063,1647746076
0.0,1.0,Cycle,29.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3607373095359379,9.599767173247125,-465795455
0.0,1.0,Cycle,29.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3797294949222393,9.59235933569097,2031277604
0.0,1.0,Cycle,29.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.35970909558337405,9.593383411298005,-1587572440
0.0,1.0,Cycle,30.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3553495442440424,9.5934216154945,890384234
0.0,1.0,Cycle,30.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3706964248858338,9.582616200225914,-633810715
0.0,1.0,Cycle,30.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.35939827984323824,9.582098587041395,-2121703712
0.0,1.0,Cycle,31.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3327590900386376,9.595649347209253,-17577490
0.0,1.0,Cycle,31.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.33586514957820923,9.59559558983971,-2097928903
0.0,1.0,Cycle,31.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3480671976171267,9.579258435508772,-1051101770
0.0,1.0,Cycle,32.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.34736628965935445,9.58945635241337,-1589366888
0.0,1.0,Cycle,32.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.31421667969109557,9.588242547143139,-1019082693
0.0,1.0,Cycle,32.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.34096384064305085,9.577817004259941,-1091765237
0.0,1.0,Cycle,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3208647385069273,9.587919261940913,1134776441
0.0,1.0,Cycle,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3298139852700604,9.590578013653142,-2007418795
0.0,1.0,Cycle,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3337946936682354,9.589708255118921,1121887249
0.0,1.0,Cycle,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.31924538099542943,9.591527102353387,128491915
0.0,1.0,Cycle,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3069176647929917,9.586109676282046,746232921
0.0,1.0,Cycle,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2994339206205368,9.591693637755009,798657610
0.0,1.0,Complete,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,12.553685721458123,8.535634475174296,1331464682
0.0,1.0,Complete,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,12.33408211087328,8.57188239306138,-2108403234
0.0,1.0,Complete,33.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,12.330562460052066,8.570667794430443,1767105559
0.0,1.0,Complete,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.816962197212725,8.646790948864759,415868823
0.0,1.0,Complete,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.88230402908418,8.630303633947443,1108498983
0.0,1.0,Complete,34.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.87410435694586,8.630711382416335,-117671114
0.0,1.0,Complete,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,12.10101271578577,8.601874931434738,-1793429115
0.0,1.0,Complete,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.151233017266236,8.730808241922968,-1458046380
0.0,1.0,Complete,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.640402618129,8.655672666290325,267918941
0.0,1.0,Complete,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.404250399180885,8.695711988517719,-124298535
0.0,1.0,Complete,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.761023902832774,8.650736032049185,-1821762729
0.0,1.0,Complete,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.291656135926786,8.703844558772758,-216757664
0.0,1.0,Complete,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.570549670584162,8.673148932898089,2063952549
0.0,1.0,Complete,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.29220838949695,8.713983401815387,-1376838831
0.0,1.0,Complete,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.469793830923951,8.688307001754065,1041249674
0.0,1.0,Complete,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.67622624410085,8.78474834980566,332388450
0.0,1.0,Complete,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.051440590575014,8.73878935303548,1852545968
0.0,1.0,Complete,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.263211998223227,8.715528275047676,-63006944
0.0,1.0,Complete,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.01871876567141,8.744707656415676,-2005646122
0.0,1.0,Complete,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.770503027220668,8.779484136878914,4233396
0.0,1.0,Complete,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.810476605927695,8.775819863290941,261698322
0.0,1.0,Complete,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.72184575930347,8.786074158365423,262166926
0.0,1.0,Complete,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.908686781229186,8.759531298488305,-1545828425
0.0,1.0,Complete,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.200078670926715,8.853061552973891,-8263603
0.0,1.0,Complete,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.584371587078191,8.80799948663005,-1159170270
0.0,1.0,Complete,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.93684849676774,8.884393674328049,1592667359
0.0,1.0,Complete,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.303068581098506,8.83757688678063,1408637685
0.0,1.0,Complete,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.346254177564447,8.844914903731283,-1675695001
0.0,1.0,Complete,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.581792882632145,8.80042661393027,-492465527
0.0,1.0,Complete,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.043395881255998,8.874648575357503,-741845736
0.0,1.0,Cycle,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.3003101937605818,9.583922406424247,-1011398792
0.0,1.0,Cycle,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.29103123191678754,9.581302232296837,-1674444923
0.0,1.0,Cycle,35.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.31481488841072675,9.59265269293376,2038452683
0.0,1.0,Cycle,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.28796337828958735,9.58438949456299,-278477337
0.0,1.0,Cycle,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2918824452899352,9.580408681639982,1652657795
0.0,1.0,Cycle,36.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2935025509952981,9.580545390730144,1268596250
0.0,1.0,Cycle,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2964726007030581,9.592269805072764,269764940
0.0,1.0,Cycle,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.28079486807954834,9.5902258963414,1961748858
0.0,1.0,Cycle,37.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.27750069564263047,9.585484957119029,2086349557
0.0,1.0,Cycle,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.26951735262413934,9.588815457187481,1173373661
0.0,1.0,Cycle,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2751448331534343,9.589718132988514,-863328375
0.0,1.0,Cycle,38.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2886435239768219,9.586097939978078,1959310070
0.0,1.0,Cycle,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.26902921542482383,9.588789882969541,-959917654
0.0,1.0,Cycle,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2703207804603975,9.593448300360578,-815473308
0.0,1.0,Cycle,39.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2855599539986427,9.58692831724438,517655466
0.0,1.0,Cycle,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.26832810268164126,9.587312869142835,324102648
0.0,1.0,Cycle,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2548245438317616,9.588501230399848,-361659799
0.0,1.0,Cycle,40.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.25692176067378997,9.591019503241274,1145321243
0.0,1.0,Cycle,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2570138797530134,9.590057281371072,-900037992
0.0,1.0,Cycle,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.24722781700353086,9.592743159872807,-314681692
0.0,1.0,Cycle,41.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2532036382837479,9.592641703467669,1753390417
0.0,1.0,Cycle,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.232546892112858,9.595425528916204,-148198324
0.0,1.0,Cycle,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2543454570372511,9.584334607639464,687043164
0.0,1.0,Cycle,42.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2508449988130569,9.59174616578944,-1953306085
0.0,1.0,Cycle,43.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.23885938558808092,9.589715846719368,-749332887
0.0,1.0,Cycle,43.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2406326796897752,9.586772495224134,552417497
0.0,1.0,Cycle,43.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.24598040061980733,9.58871387538053,1477385509
0.0,1.0,Cycle,44.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2331805706030213,9.591314258203587,375318922
0.0,1.0,Cycle,44.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.23955427836958182,9.585870437839903,230253485
0.0,1.0,Cycle,44.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.23890630234085886,9.59327169570506,404737686
0.0,1.0,Cycle,46.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2294633456188771,9.593302065273114,-220227800
0.0,1.0,Cycle,47.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.22171280485463854,9.588843183720575,1306718158
0.0,1.0,Cycle,45.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.23606343589488563,9.586199525111633,1603109342
0.0,1.0,Cycle,50.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21787543263007372,9.592523255397843,1977532774
0.0,1.0,Cycle,48.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21743176247049942,9.581926562060419,-52449580
0.0,1.0,Cycle,46.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.22114126238249585,9.581039502660975,457727704
0.0,1.0,Cycle,45.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.24289583188720912,9.582437082620935,509694262
0.0,1.0,Cycle,45.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.23971099972112803,9.585679384712153,-1168739052
0.0,1.0,Cycle,49.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21649885459926096,9.583847758717466,-729138166
0.0,1.0,Cycle,50.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2129647179083903,9.58894480547162,-766167307
0.0,1.0,Cycle,48.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.22389622926391242,9.59256054511761,1651579568
0.0,1.0,Cycle,47.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.22180879576146237,9.584392752797259,236405953
0.0,1.0,Cycle,47.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.223130080096862,9.582769445128644,1646397585
0.0,1.0,Cycle,48.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21061038991800948,9.597942227970249,1408396060
0.0,1.0,Cycle,46.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21631180739058176,9.58936711898662,-1409841229
0.0,1.0,Cycle,49.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2123292817233909,9.583514825768962,-132439916
0.0,1.0,Cycle,49.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.21746690529423504,9.58454632323025,-814493063
0.0,1.0,Cycle,50.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,0.2151780132362816,9.580423196977913,-426585910
